date,sales,customers,category,region,promotion,satisfaction,sales_per_customer,sales_zscore,rolling_avg_sales,sales_momentum,peak_sales,year,month,day_of_week,is_weekend,sales_MA,sales_volatility
2025-06-22,1127.8451862607299,30,B,West,0,4.9978427242386925,37.59483954202433,1.2864882914323656,1025.9831166291729,0.12461250752083308,1245.5300139910894,2025,6,6,1,1056.2975059466487,81.43012507312248
2025-06-23,1019.1099068019903,23,D,West,0,4.209094788589911,44.30912638269523,0.17550057496970192,1026.617193508981,-0.09640975621773207,1244.5751979616825,2025,6,0,0,1057.044926082961,80.96569620738354
2025-06-24,1004.6436548156149,31,C,West,1,4.146892058934164,32.40785983276177,0.027693641101331986,1010.0447303896639,-0.014194987105729417,1307.8880808455237,2025,6,1,0,1051.2178550317553,78.0916143486239
2025-06-25,864.0143859020081,28,A,East,0,3.038904301152719,30.857656639357433,-1.4091665124372197,1002.2887236754826,-0.13997925357864016,1385.2731490654721,2025,6,2,0,1048.4103722252762,83.26416529383319
2025-06-26,1074.6253566027221,21,B,South,1,2.2002683316217597,51.172636028701056,0.7427220242502598,1007.6827273491157,0.24375863890372806,1245.5300139910894,2025,6,3,0,1050.1519242732372,83.24730662223136
2025-06-27,1064.5484181141076,33,B,South,1,1.6050571378507037,32.25904297315478,0.6397622954839507,1022.5230558272364,-0.00937716426166546,1245.5300139910894,2025,6,4,0,1052.3582811972835,82.70260093748867
2025-06-28,1216.325472330546,24,D,South,1,2.1386989553858546,50.680228013772755,2.1905234073762134,1053.0160544039597,0.14257412028784744,1244.5751979616825,2025,6,5,1,1055.6078193634746,87.19787469242422
2025-06-29,969.2221765047,26,C,South,0,2.5038848877165565,37.27777601941154,-0.33422042669952284,1030.3556244388128,-0.20315557097754655,1307.8880808455237,2025,6,6,1,1046.1587838273858,80.18123829118232
2025-06-30,1021.9150327663939,38,D,South,1,4.025240387921176,26.892500862273522,0.20416156250839168,1030.7563567194418,0.05436612733286794,1244.5751979616825,2025,6,0,0,1048.6588474960001,78.12290204794171
2025-07-01,1024.9383683710755,36,B,East,1,3.1586471556126097,28.470510232529875,0.23505207694184246,1033.655601513079,0.002958499980665996,1245.5300139910894,2025,7,1,0,1051.1215912500968,76.07773925091436
2025-07-02,1157.7453279763474,27,C,East,0,1.3099345062219308,42.87945659171657,1.5919888643089828,1075.617164666556,0.1295755566418504,1307.8880808455237,2025,7,2,0,1052.8992325924114,77.96559088403387
2025-07-03,990.4704467613047,21,A,South,1,1.072116035835649,47.16525936958594,-0.11711915682027853,1063.5950346892107,-0.14448331353444255,1385.2731490654721,2025,7,3,0,1050.3086091857006,78.72750896423031
2025-07-04,1027.902152577034,20,C,East,0,1.4093287181362526,51.395107628851704,0.2653341331747086,1058.3598538982003,0.03779184521671053,1307.8880808455237,2025,7,4,0,1045.0829898524817,74.59598203510168
2025-07-05,1060.7896509716538,25,B,East,1,2.6419948547895173,42.43158603886615,0.6013576107753952,1036.14045084693,0.03199477529273409,1245.5300139910894,2025,7,5,1,1045.1628842671169,74.61201061402384
2025-07-06,1018.6609123156359,26,A,South,0,4.732771668196073,39.17926585829369,0.17091303574984357,1043.2031273913492,-0.039714507600474014,1385.2731490654721,2025,7,6,1,1046.9825549802615,73.2187799955651
2025-07-07,955.3566385449471,24,C,West,1,3.5496099248368864,39.80652660603946,-0.47588964787697435,1033.6947853597142,-0.06214459886046331,1307.8880808455237,2025,7,0,0,1043.5255934961187,75.05388788373253
2025-07-08,1019.4089992898307,26,A,East,1,4.20730359950206,39.20803843422426,0.17855651120062008,1032.9048754909647,0.06704549710612606,1385.2731490654721,2025,7,1,0,1040.4768815371701,74.07520641827013
2025-07-09,1107.3631749859771,27,A,West,1,2.865498378018194,41.01345092540656,1.077216166985077,1025.707425063769,0.08627957547698673,1385.2731490654721,2025,7,2,0,1041.3207134327115,74.70659589339492
2025-07-10,897.348470058894,25,B,East,1,2.446664332780171,35.89393880235576,-1.0685801064227336,1012.4042855348533,-0.18965296089942907,1245.5300139910894,2025,7,3,0,1036.2080823309836,79.15644478462764
2025-07-11,1013.2969674146876,26,A,East,1,1.433601490866491,38.97296028518029,0.11610766874844337,1010.3178305116609,0.1292123419435749,1385.2731490654721,2025,7,4,0,1033.0957322795093,78.11934550345315
2025-07-12,929.9879185060827,33,D,South,0,4.50373208874482,28.1814520759419,-0.7350910449382971,991.631868730865,-0.08221582772635605,1244.5751979616825,2025,7,5,1,1026.8643442615598,78.65563025793224
2025-07-13,1119.5046628924842,25,B,East,0,4.132640116111611,44.78018651569937,1.2012701445979999,1006.038118813272,0.2037840929061081,1245.5300139910894,2025,7,6,1,1026.240636387851,77.81187004826126
2025-07-14,847.6813095216226,23,D,North,1,1.6724723903909005,36.85570910963576,-1.5760474669993536,990.6559289527969,-0.242806807672017,1244.5751979616825,2025,7,0,0,1019.0009804132728,83.9549708987143
2025-07-15,944.1078152728412,37,A,North,1,3.049042255505042,25.51642743980652,-0.5908229477422793,979.8986169503698,0.11375325215750665,1385.2731490654721,2025,7,1,0,1017.694967856757,84.82986825198388
2025-07-16,1037.721187506452,21,D,South,1,2.9494992316849795,49.41529464316438,0.365658767905984,969.949761596152,0.09915538322978201,1244.5751979616825,2025,7,2,0,1018.4632951521943,84.90588854890358
2025-07-17,1156.552402923434,27,C,West,0,3.5003662107461144,42.83527418234941,1.579800317159939,1006.9788948625148,0.11451169817831564,1307.8880808455237,2025,7,3,0,1019.6600120279477,86.63132730430773
2025-07-18,993.4249738927012,35,A,West,0,4.784747575965045,28.383570682648607,-0.0869316834696193,1004.1400386450883,-0.1410462929465135,1385.2731490654721,2025,7,4,0,1022.1639633943284,84.6640939436124
2025-07-19,944.4800473306801,31,C,West,1,3.3190857670499185,30.467098300989683,-0.5870197180454303,1006.2103427628879,-0.04926887067297303,1307.8880808455237,2025,7,5,1,1019.0843872757748,85.78367810003536
2025-07-20,1188.115706944059,23,D,North,0,3.1608690671144744,51.65720464974169,1.9022940214336936,1016.0119204845414,0.2579574447358097,1244.5751979616825,2025,7,6,1,1026.6660402150012,90.37103451829253
2025-07-21,855.1986099583756,26,C,West,1,1.2012917317386558,32.892254229168294,-1.4992404868934976,1017.0858205469349,-0.2802059555646951,1307.8880808455237,2025,7,0,0,1021.7435111371645,95.58330815758718
2025-07-22,780.1194043379918,21,A,West,1,1.2516299040720957,37.148543063713895,-2.266351912193806,993.6589046990991,-0.087791543094344,1385.2731490654721,2025,7,1,0,1010.1526517397398,103.0639403188616
2025-07-23,1044.0014450053332,27,C,South,1,1.7493871653071555,38.66672018538271,0.42982643245985197,994.5560843417965,0.33825852709210746,1307.8880808455237,2025,7,2,0,1010.9823696798513,103.23858431655864
2025-07-24,949.7945775647389,19,D,West,0,1.1298830867669931,49.989188292880996,-0.5327192385855948,965.0192521476972,-0.09023633816916121,1244.5751979616825,2025,7,3,0,1009.1540671048222,103.83864129396827
2025-07-25,897.8767182869287,29,D,North,1,3.9734115822800495,30.96126614782513,-1.0631828030313126,951.3695013468724,-0.05466219802067818,1244.5751979616825,2025,7,4,0,1010.2828115176527,102.3803487894687
2025-07-26,1070.8356447299352,31,D,North,1,3.8933212159758526,34.54308531386888,0.7040011660287416,969.4203009753375,0.19263104045396928,1244.5751979616825,2025,7,5,1,1010.1564877885598,102.300527942282
2025-07-27,1024.38007137712,27,A,North,1,1.5442249377265718,37.94000264359703,0.22934775443023303,946.0294958943462,-0.04338254295273425,1385.2731490654721,2025,7,6,1,1008.8175428973269,101.82584651624182
2025-07-28,943.5921369263272,38,D,South,0,4.344315603181124,24.831372024377032,-0.5960918201034368,958.6571426040535,-0.07886519535877534,1244.5751979616825,2025,7,0,0,999.7264317171864,94.57745435127507
2025-07-29,871.9695601329106,24,A,South,0,1.619144139384448,36.33206500553794,-1.3278856172498703,971.778593431899,-0.07590416875104655,1385.2731490654721,2025,7,1,0,996.4846778381268,97.28698939841622
2025-07-30,1087.2457328280145,34,C,East,0,2.204702347989435,31.97781567141219,0.8716689771916708,977.9563488351394,0.24688496311991703,1307.8880808455237,2025,7,2,0,998.6623678401808,98.59820712833985
2025-07-31,1065.020117795866,30,D,West,1,1.99590759664546,35.50067059319554,0.6445818219053817,994.4171402967289,-0.020442126707030384,1244.5751979616825,2025,7,3,0,999.9984261543403,99.23604014384328
2025-08-01,990.0824136220617,28,C,South,0,2.489228394292191,35.36008620078792,-0.12108383188641497,1007.5893824874622,-0.07036271232969127,1307.8880808455237,2025,8,4,0,994.4096623425309,94.66149712150509
2025-08-02,1184.6636996047666,28,B,North,1,2.0186550635598475,42.30941784302738,1.8670236126925455,1023.8505331838667,0.19653039313248644,1245.5300139910894,2025,8,5,1,1000.8827707706462,100.82200419632971
2025-08-03,892.9915233673847,29,C,North,0,2.9558037057538082,30.792811150599473,-1.11309660814733,1005.0807406110473,-0.2462067305132174,1307.8880808455237,2025,8,6,1,996.3857497969913,102.56889992428891
2025-08-04,847.4474829075261,23,B,South,1,2.6296315254187417,36.84554273510983,-1.578436558169545,991.345790036933,-0.051001649252073955,1245.5300139910894,2025,8,0,0,989.2743441948536,105.30883643165188
2025-08-05,930.8091930118755,42,C,South,0,4.946277963117306,22.162123643139893,-0.7266997859805635,999.751451876785,0.09836799540467323,1307.8880808455237,2025,8,1,0,986.345953551395,105.68429225457699
2025-08-06,995.4413983644503,31,A,South,1,1.2237054005129027,32.11101285046614,-0.06632914462078186,986.6365469534186,0.06943657823515936,1385.2731490654721,2025,8,2,0,987.6821122120451,105.53227143684204
2025-08-07,1024.333944932269,30,C,East,0,1.5687255055494065,34.14446483107564,0.22887646384369573,980.8242365443333,0.029024859339073616,1307.8880808455237,2025,8,3,0,987.8462770667932,105.58714363012301
2025-08-08,975.876394214367,25,A,North,0,1.21130357563441,39.03505576857468,-0.2662318752844909,978.794805200377,-0.04730639939995962,1385.2731490654721,2025,8,4,0,983.4633843744061,103.15595806681054
2025-08-09,1035.2055396514297,28,A,East,0,3.503364779929503,36.97162641612249,0.33995548301273154,957.4436394927574,0.060795758344811546,1385.2731490654721,2025,8,5,1,988.0586200274906,102.25414337776373
2025-08-10,874.8460575809556,23,D,East,1,1.2180371096548783,38.03678511221546,-1.2984954014236731,954.8514300946962,-0.15490593503244743,1244.5751979616825,2025,8,6,1,983.4435896996996,104.18195956557479
2025-08-11,1144.376460407326,24,A,West,0,4.345758949504493,47.68235251697192,1.4553943043268676,997.2698554518104,0.308088949468037,1385.2731490654721,2025,8,0,0,990.589874429741,107.68285791874675
2025-08-12,991.7848821607431,25,B,North,0,3.047754522727711,39.67139528642972,-0.10368909446950442,1005.9806681873631,-0.1333403678997993,1245.5300139910894,2025,8,1,0,986.3325484053496,104.89913043419637
2025-08-13,1111.7295831588128,36,D,North,0,3.108030498326135,30.88137730996702,1.121829340089795,1022.5932660151292,0.12093822274922483,1244.5751979616825,2025,8,2,0,995.1341575265893,103.9375143845871
2025-08-14,1034.2725346377704,31,D,South,0,3.246378030848777,33.3636301496055,0.3304226330055089,1024.0130645444865,-0.06967256218995255,1244.5751979616825,2025,8,3,0,998.1396481720869,103.7145179435185
2025-08-15,1045.6753219153784,28,C,South,1,1.683254825224843,37.345547211263515,0.44692903885574947,1033.9843399303452,0.011024934817206233,1307.8880808455237,2025,8,4,0,998.4047859857178,103.82929770836898
2025-08-16,1056.9767280232204,28,A,West,0,1.7907612124579502,37.74916885797216,0.5623995965907205,1037.094509697744,0.010807758269690382,1385.2731490654721,2025,8,5,1,995.0855968223773,100.12486376342456
2025-08-17,1044.7708560017315,31,A,East,1,2.2752692914920187,33.70228567747521,0.43768778316557466,1061.3694809007118,-0.01154790989988641,1385.2731490654721,2025,8,6,1,996.7971262260118,100.53351633434721
2025-08-18,1064.2722759867545,35,B,South,1,3.3739856632874057,30.40777931390727,0.6369408513950195,1049.926025983487,0.018665738877569282,1245.5300139910894,2025,8,0,0,1000.7902005145475,100.76263146842139
2025-08-19,1132.915253013243,33,C,South,1,1.840471103760858,34.33076524282555,1.338290998996338,1070.0875075338445,0.06449757132200529,1307.8880808455237,2025,8,1,0,998.9501853835204,97.68082146513862
2025-08-20,1019.6521169701471,25,C,North,1,1.465326908533045,40.786084678805885,0.18104053255809355,1056.9335837926064,-0.09997494141053109,1307.8880808455237,2025,8,2,0,1004.4319689505793,93.87579828081499
2025-08-21,1070.9003757588512,26,D,North,0,4.880467545673729,41.188475990725046,0.7046625463862263,1062.1661325241894,0.050260532916840406,1244.5751979616825,2025,8,3,0,1014.1246679979413,84.45581779001346
2025-08-22,991.0264305712773,35,D,South,1,1.0879272592384917,28.315040873465065,-0.11143846894688246,1054.3591480464609,-0.07458578500448687,1244.5751979616825,2025,8,4,0,1012.3588341834727,84.36336255272604
2025-08-23,1144.0117215449472,34,D,North,1,4.2107896213440865,33.64740357485139,1.4516676353208515,1066.7927185495646,0.15437054578401255,1244.5751979616825,2025,8,5,1,1018.8327389828131,86.81311368814808
2025-08-24,932.360769794073,29,B,West,1,4.152140598300088,32.15037137220941,-0.7108467642681012,1050.7341348056132,-0.1850076776005819,1245.5300139910894,2025,8,6,1,1019.9822073663846,85.37268979548327
2025-08-25,1180.0940432910816,21,B,South,1,2.188856455380384,56.194954442432454,1.8203337797493504,1067.2801015633743,0.26570538092430085,1245.5300139910894,2025,8,0,0,1023.6241539850894,89.83091461200331
2025-08-26,995.9842049355657,39,D,North,0,1.5425064640292536,25.538056536809375,-0.06078309336744158,1047.7185232665634,-0.15601285287574607,1244.5751979616825,2025,8,1,0,1022.6776251037043,89.97216451645394
2025-08-27,856.9224897881952,26,C,West,0,1.5825145868216937,32.95855729954597,-1.4816269825633412,1024.4714336691416,-0.13962241013286647,1307.8880808455237,2025,8,2,0,1019.7886368657665,93.9046809632605
2025-08-28,1012.8104414910789,29,B,North,1,3.78972646894877,34.924497982450994,0.11113665724637563,1016.1728716308884,0.18191604673768613,1245.5300139910894,2025,8,3,0,1024.4833329110388,89.68558003752436
2025-08-29,931.8948342525119,34,C,North,1,3.5712263643446946,27.408671595662117,-0.7156073963823006,1007.7255007282075,-0.0798921534808048,1307.8880808455237,2025,8,4,0,1019.3049696251887,90.41868943673464
2025-08-30,1084.0643548988724,30,C,North,1,4.130982697005547,36.13547849662908,0.8391636871119817,999.1615912073397,0.1632904433561091,1307.8880808455237,2025,8,5,1,1019.9397775286221,90.81668849386772
2025-08-31,934.7376020697609,35,A,South,0,4.749924689596419,26.706788630564596,-0.6865618084053332,999.5011386752952,-0.13774712926802346,1385.2731490654721,2025,8,6,1,1018.0949504768789,91.99855757465994
2025-09-01,955.3816566785221,36,D,East,0,3.767709453066368,26.538379352181167,-0.4756340285487406,967.3993691592153,0.022085400825910595,1244.5751979616825,2025,9,0,0,1010.4522157126707,87.07582317597813
2025-09-02,811.0459269054469,27,A,North,0,1.6234061462057738,30.03873803353507,-1.9503644345657583,940.9796151549126,-0.1510765135211749,1385.2731490654721,2025,9,1,0,1007.7206958306062,92.03181387997361
2025-09-03,954.7693680750923,30,D,West,0,1.9737704670616427,31.825645602503077,-0.4818900028813275,954.9577406244692,0.17720752475513124,1244.5751979616825,2025,9,2,0,1011.2980920028584,87.56439908852349
2025-09-04,757.6120673371043,18,D,South,0,4.368774923492458,42.0895592965058,-2.496317522828577,918.5008300310444,-0.20649730430237434,1244.5751979616825,2025,9,3,0,1005.524854480366,98.12666405344856
2025-09-05,841.6097176514277,31,C,South,1,1.8372243033368343,27.148700569400894,-1.6380831192801821,905.6029562308895,0.11087158446348777,1307.8880808455237,2025,9,4,0,1000.3971317899319,102.58959306368482
2025-09-06,1076.0414656144299,36,D,West,0,1.2900892678179257,29.89004071151194,0.7571909227072351,904.4568291902549,0.27855161727124633,1244.5751979616825,2025,9,5,1,1002.1207158126706,103.43648484307161
2025-09-07,1078.5800158650832,25,C,North,0,3.813120216169002,43.143200634603325,0.7831282096681725,925.0057454467295,0.0023591565304630358,1307.8880808455237,2025,9,6,1,1005.5441698676944,104.23444141277808
2025-09-08,1042.5457561784965,34,C,East,1,2.610105421960568,30.66311047583813,0.4149531327023327,937.4577596610116,-0.033408981398273974,1307.8880808455237,2025,9,0,0,1005.78884375193,104.31505149688934
2025-09-09,903.3023856870786,32,D,North,0,4.680160210183614,28.228199552721208,-1.007746794909719,950.6372537726731,-0.1335609201478325,1244.5751979616825,2025,9,1,0,1006.7373880221342,103.20681243296885
2025-09-10,995.228864385802,24,C,West,0,3.601020284374646,41.46786934940842,-0.06850068122587005,956.4171818170604,0.10176711603479416,1307.8880808455237,2025,9,2,0,1001.7658014880833,99.88686178042535
2025-09-11,999.6397460909432,35,C,South,0,1.361675911166643,28.561135602598377,-0.023433105940507272,990.9925644961802,0.0044320275094345,1307.8880808455237,2025,9,3,0,1002.0276302857566,99.87009049091901
2025-09-12,884.1635310807458,34,C,East,1,4.791426269014643,26.004809737668992,-1.2032954014028774,997.0716807003685,-0.11551783076029454,1307.8880808455237,2025,9,4,0,994.4420952164877,99.8927409971695
2025-09-13,1150.3398301767152,35,B,South,0,2.0342290545609836,32.86685229076329,1.5163242122233211,1007.6857327806948,0.3010487197663676,1245.5300139910894,2025,9,5,1,998.3110050677859,103.66504704260377
2025-09-14,1087.7362290575672,33,C,West,1,2.348849961625143,32.96170391083537,0.8766805547469674,1008.993763236764,-0.0544218321202794,1307.8880808455237,2025,9,6,1,999.7130353058589,104.6078619850709
